address,BikeParking,BusinessAcceptsCreditCards,Caters,CoatCheck,GoodForKids,HappyHour,HasTV,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,business_id,categories,city,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,ambience_romantic,ambience_intimate,ambience_classy,ambience_hipster,ambience_touristy,ambience_trendy,ambience_upscale,ambience_casual,good_for_dessert,good_for_latenight,good_for_lunch,good_for_dinner,good_for_breakfast,good_for_brunch,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,TotalOpenTimeInWeek,NumberOfWeekdaysWithEarlyOpening,NumberOfWeekdaysWithLateClosing,OpenOnWeekends,bestnight_monday,bestnight_tuesday,bestnight_wednesday,bestnight_thursday,bestnight_friday,bestnight_saturday,bestnight_sunday,music_dj,music_background_music,music_no_music,music_karaoke,music_live,music_video,music_jukebox,full_bar,beer_and_wine,none,smoking_outdoor,smoking_no,smoking_yes,wifi_free,wifi_no,wifi_paid,noise_average,noise_loud,noise_quiet,noise_very_loud,price_range_1,price_range_2,price_range_3,price_range_4,attire_casual,attire_dressy
"1455 E Tropicana Ave, Ste 770",,,,,,,,,True,,,,,,yXeduTn7Q7BfNIS6SInpRg,"American (Traditional), Restaurants",Las Vegas,,,,,,,,36.1006066945,-115.133307986,Insomnia Munchies,University,89119,7,1.5,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
4889 E Craig Rd,False,True,False,,True,,True,False,True,True,False,True,True,,MsxXvGps1fjERgIQa0NtRw,"Restaurants, American (New)",Las Vegas,,,,,,,,36.2401521584,-115.067197569,A & L's Family Restaurant,,89115,6,2.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
9925 S Eastern Ave,True,True,True,,True,,True,True,False,True,True,True,True,True,vjhB95c5nOXflNoyq_jKzw,"American (Traditional), Sports Bars, Nightlife, American (New), Mexican, Breakfast & Brunch, Restaurants, Bars, Pubs, Food",Las Vegas,10:30-23:0,10:30-22:0,10:30-23:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,36.009253,-115.1169844,Nacho Daddy Henderson,Anthem,89183,598,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 10:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
450 Fremont St,True,True,False,,True,,True,True,False,True,False,True,True,,xDvl_i1g1HCJ4EmIRmwfqg,"Diners, American (Traditional), Sandwiches, Breakfast & Brunch, Restaurants",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.1699356,-115.1414301,Denny's,Downtown,89101,157,3.0,NV,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,0 days 00:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"Excalibur Hotel Casino, 3850 Las Vegas Blvd S",False,True,False,,True,,False,False,False,True,False,False,False,True,NUpRBNSWuhRQ2tze3-A-Ng,"Buffets, American (Traditional), Restaurants",Las Vegas,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,36.0988783486,-115.17564062,Buffet Roundtable,The Strip,89109,187,2.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,4 days 09:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
3500 S Las Vegas Blvd,False,True,False,,True,,False,False,False,True,False,False,True,,ODXNf0npAv--JbyzBaLxoQ,"American (New), Restaurants, Seafood",Las Vegas,,,,,,,,36.1179352,-115.1748371,Lobster Chowder Company,The Strip,89109,24,2.5,NV,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
2325 E Flamingo Rd,True,True,False,,True,,True,False,False,True,True,True,True,True,o0aGMe0ukXSJgd4QefM6cQ,"Restaurants, Seafood, American (Traditional)",Las Vegas,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.1142984,-115.1204987,Red Lobster,Eastside,89119,161,3.5,NV,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,3 days 07:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
"707 Fremont St, Bldg 5, Ste 1050",,True,False,,True,,False,True,False,False,False,False,True,,d4iX947_lcV0jWHprdMKYA,"Fast Food, Gastropubs, Restaurants, American (New)",Las Vegas,10:0-0:0,10:0-23:0,10:0-0:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,36.1677598557,-115.138316983,Pork & Beans,Downtown,89101,27,3.0,NV,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3 days 21:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
3545 Las Vegas Blvd,False,True,False,False,True,True,True,True,False,True,True,True,True,False,UTXNr62dGSK-tet8OeXUcQ,"American (New), Asian Fusion, Restaurants, Vegetarian, American (Traditional), Nightlife, Cocktail Bars, Steakhouses, Wine Bars, Seafood, Beer Bar, Bars",Las Vegas,11:0-1:30,11:0-1:0,11:0-1:30,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,36.1175416594,-115.168661512,Yard House,The Strip,89109,928,4.0,NV,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,4 days 03:00:00.000000000,0.0,5.0,2.0,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"Antiques At the Market, 6665 S Eastern Ave",True,True,True,,True,,False,False,True,True,True,True,True,True,zblKqBFWq7HMACwacMpzig,"Local Flavor, Specialty Food, Cafes, Restaurants, American (New), Food",Las Vegas,10:0-17:0,10:0-17:0,10:0-17:0,,10:0-17:0,10:0-17:0,10:0-17:0,36.069088,-115.119841,Truffles N Bacon Café,Southeast,89119,50,4.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,0.0,0.0,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
200 S Decatur Blvd,True,True,False,,True,,True,False,False,True,True,True,True,False,Qf6EnIzKqhXQg4YNkVAqHQ,"Seafood, Restaurants, American (Traditional)",Las Vegas,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.1716922,-115.2066548,Red Lobster,Westside,89107,251,3.0,NV,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,3 days 07:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
4402 N University Dr,True,True,,,True,,True,True,False,True,True,True,True,True,hPtLBHnfTjIefcnwZh48jA,"American (Traditional), Seafood, Restaurants",Las Vegas,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,36.1086048,-115.1046725,Joe's Crab Shack,Eastside,89014,31,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 19:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
7200 W Lake Mead,True,True,,,False,True,True,True,False,True,False,,True,,1WsXLCPRP2EZ9KoBRTkSbw,"Pubs, Nightlife, American (Traditional), Pizza, Breakfast & Brunch, Bars, Sports Bars, Restaurants",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.1965066,-115.2486868,Pt's Gold,,89128,34,4.0,NV,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
"Star Trek The Experience, 3000 Paradise Rd",,True,,,True,,,False,False,True,True,True,False,True,9QtHDX71JnaQbmzWWVbi-A,"American (New), Restaurants",Las Vegas,,,,,,,,36.1371122,-115.1529193,Quark's Bar & Restaurant,Eastside,89109,42,4.0,NV,,,,,,,,,False,False,False,True,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3799 Las Vegas Blvd S,False,True,False,,True,,False,True,False,True,False,True,True,,7Wr0piSMGiq5qy5opiLNrA,"Cafes, Sandwiches, Restaurants, American (Traditional)",Las Vegas,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0,36.1045297594,-115.167120523,Cabana Grill,Eastside,89109,31,3.5,NV,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1 days 18:00:00.000000000,0.0,0.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
"150 N Las Vegas Blvd, Ste 100",True,True,True,,True,,False,True,False,True,True,True,True,True,-qYuPncpK8elgD-6Qx3v7A,"Restaurants, Nightlife, American (New), Asian Fusion, Singaporean, Chicken Shop, Bars",Las Vegas,17:0-0:0,17:0-23:0,11:0-0:0,11:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,36.1698784,-115.1395887,Flock & Fowl,Downtown,89101,194,4.0,NV,False,False,True,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,2 days 08:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
217 Las Vegas Blvd,,True,,,,,True,,False,True,,,True,,SAYba72hNAaohnBN1f__aA,"Breakfast & Brunch, American (Traditional), Restaurants, Cafes",Las Vegas,,,,,,,,36.1678145,-115.1415101,The Grill,Downtown,89101,5,3.0,NV,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2 Kyle Canyon Rd,,True,,,,,,,,False,,,,,PVR4H9qPN8eLc9o6l6_nSw,"Steakhouses, American (Traditional), Restaurants",Las Vegas,7:0-22:0,7:0-21:0,7:0-22:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,36.269479,-115.594566,A Cut Above Restaurant,,89124,6,3.0,NV,,,,,,,,,,,,,,,,,,,,4 days 04:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5757 Wayne Newton Blvd,,,,,,,,,,,,,,,RMEYQsiGJaol3sxufqwnnw,"Restaurants, American (Traditional), Nightlife, Shopping, Shopping Centers, Hotels & Travel, Sports Bars, Airports, Bars",Las Vegas,,,,,,,,36.0854286,-115.149927,Home Turf,Southeast,89119,16,1.5,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"ARIA Resort and Casino, 3730 Las Vegas Blvd S",,True,,,True,,,True,False,True,,True,True,True,PitHcnxTKCANz1VYwVtWkg,"Restaurants, Sandwiches, American (New)",Las Vegas,9:0-16:0,,9:0-16:0,9:0-16:0,,,,36.1067595588,-115.17767439,Breeze Cafe,The Strip,89109,17,3.0,NV,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,,,,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
"1017 S 1st St, Ste 180",True,True,False,False,False,True,True,True,True,True,True,True,True,True,zjvnqTjBp56NhMp1GrlO5g,"Lounges, Comfort Food, Restaurants, Bars, American (New), Asian Fusion, Mexican, Nightlife",Las Vegas,11:0-0:0,11:0-22:0,11:0-0:0,,11:0-22:0,11:0-22:0,11:0-22:0,36.1598867,-115.1520224,Mingo Kitchen & Lounge,Downtown,89101,250,4.0,NV,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,,0.0,5.0,,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"3545 Las Vegas Blvd, Unit L-26",True,True,False,False,False,True,True,False,True,True,True,True,True,,5_MrPFw9E0cMJ1Q0DJFZOQ,"Sports Bars, Pubs, Nightlife, Restaurants, Bars, American (Traditional)",Las Vegas,9:0-1:0,11:0-0:0,9:0-1:0,9:0-1:0,11:0-0:0,11:0-0:0,11:0-0:0,36.1173843209,-115.170322225,Tilted Kilt Pub & Eatery,The Strip,89109,313,3.0,NV,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,4 days 04:00:00.000000000,0.0,5.0,2.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
3799 Las Vegas Blvd S,False,True,False,False,True,False,True,False,False,True,True,True,True,True,N0apJkxIem2E8irTBRKnHw,"Restaurants, Sandwiches, Salad, Bars, Pizza, American (New), Nightlife",Las Vegas,11:30-6:0,11:30-6:0,11:30-6:0,11:30-6:0,11:30-6:0,11:30-22:0,11:30-6:0,36.102543,-115.169884,Wolfgang Puck Bar & Grill Las Vegas,The Strip,89109,1556,4.0,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,5 days 01:30:00.000000000,0.0,1.0,2.0,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"Planet Hollywood Resort & Casino, 3663 Las Vegas Blvd S",False,True,True,False,False,True,True,True,False,True,True,True,True,True,4X0KWUPcD2EkHN83aa4cXg,"American (Traditional), Bars, Sports Bars, Restaurants, Nightlife",Las Vegas,7:0-6:0,7:0-2:0,7:0-6:0,7:0-2:0,2:0-2:0,7:0-2:0,7:0-2:0,36.1105256165,-115.169562361,Blondies Sports Bar & Grill,The Strip,89109,543,2.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,5 days 02:00:00.000000000,5.0,4.0,2.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
3500 S Las Vegas Blvd,False,True,False,,True,,True,False,False,True,True,True,True,True,SsN-SaGGkJn2Qm-jSDQ4aQ,"Food, American (Traditional), Pizza, Italian, Ice Cream & Frozen Yogurt, Restaurants",Las Vegas,11:0-0:0,11:0-23:0,11:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.1189640942,-115.175790489,Trevi Italian Restaurant,The Strip,89109,836,3.5,NV,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,3 days 14:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"3663 Las Vegas Blvd, Ste 595",False,True,True,,True,,True,True,False,True,True,True,True,True,QXV3L_QFGj8r6nWX2kS2hA,"New Mexican Cuisine, Breakfast & Brunch, American (Traditional), Vegan, American (New), Restaurants, Tex-Mex, Mexican",Las Vegas,8:0-3:0,0:0-2:0,8:0-3:0,8:0-2:0,8:0-3:0,0:0-2:0,8:0-2:0,36.1080857621,-115.171110893,Nacho Daddy,The Strip,89109,1635,4.5,NV,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,4 days 01:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
3730 Las Vegas Blvd S,False,True,False,,True,,False,False,False,True,True,True,True,True,TVbVii4EUQt9DG7y698zIw,"Cafes, Breakfast & Brunch, Restaurants, American (New)",Las Vegas,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,36.1083024557,-115.176606871,ARIA Café,The Strip,89109,803,3.0,NV,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,4 days 16:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
812 W Ann Rd,True,True,False,False,False,True,True,False,False,True,False,True,True,True,n0tnioUYabmpBrTwmIq08Q,"Pubs, Breakfast & Brunch, Pizza, American (New), Bars, Sports Bars, Nightlife, Restaurants",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.2617517,-115.1528506,Pt's Gold,,89031,41,3.0,NV,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
4970 S Fort Apache Rd,,True,,False,False,True,,False,False,True,True,True,True,True,BN_GVKaX0jnaVI4Ar1iV2w,"Lounges, Bars, Restaurants, Nightlife, American (New)",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.05798,-115.31953,Straight Up Gaming & Martini Lounge,,89148,20,3.5,NV,,,,,,,,,False,True,False,True,False,False,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
"3400 S Jones Blvd, 5b",False,True,True,False,,True,True,False,False,True,True,True,True,True,RrKfYuyKqBn3wKBZNBuFSw,"Bars, Lounges, Barbeque, Karaoke, American (Traditional), Nightlife, Restaurants, Chicken Wings",Las Vegas,17:0-5:0,17:0-5:0,17:0-5:0,17:0-5:0,17:0-5:0,17:0-5:0,17:0-5:0,36.1273078,-115.2243612,Jin's Club,Chinatown,89146,15,3.5,NV,False,False,False,False,False,False,False,False,,,,,,,False,False,False,True,False,3 days 12:00:00.000000000,0.0,0.0,2.0,,,,,,,,,,,,,,,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
506 Fremont St,True,True,False,False,False,True,False,True,False,True,True,True,True,True,wuQDMDlqM17jQNo0lYQZ7g,"Gastropubs, American (New), Lounges, Nightlife, Bars, Restaurants, Breakfast & Brunch",Las Vegas,8:0-1:0,8:0-23:0,10:0-1:0,10:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,36.169326,-115.140097,Park on Fremont,Downtown,89101,1074,4.0,NV,False,False,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,4 days 09:00:00.000000000,5.0,5.0,2.0,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
600 Fremont St,True,True,False,False,False,False,True,False,False,True,True,True,True,,bxCKBd1qsafnKXlWrCK20g,"Steakhouses, Breakfast & Brunch, Bars, Cocktail Bars, Restaurants, American (New), Nightlife, Sandwiches",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.16884864,-115.13903863,Siegel's 1941,Downtown,89101,185,3.0,NV,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,0 days 00:00:00.000000000,5.0,5.0,2.0,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"Hooters Casino, 115 E Tropicana Ave",,True,,,True,,,False,False,True,True,True,True,True,a2fqQVxtFGc-bjKQ3BXItA,"American (Traditional), Burgers, Barbeque, Restaurants",Las Vegas,,,,,,,,36.1245963217,-115.146586577,Dan Marino's Fine Food & Spirits,Eastside,89109,49,3.0,NV,,,,,,,,,False,True,False,False,False,False,True,False,False,True,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
"3785 Las Vegas Blvd S, Ste 10",,True,False,,True,,True,False,False,True,False,True,False,True,Z3owSx_4NJerX08DO5FOtA,"American (Traditional), Arts & Entertainment, Arcades, Restaurants",Las Vegas,,,,,,,,36.1035296,-115.1723424,Gameworks,The Strip,89109,77,3.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
