address,BikeParking,BusinessAcceptsCreditCards,Caters,CoatCheck,GoodForKids,HappyHour,HasTV,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,business_id,categories,city,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,ambience_romantic,ambience_intimate,ambience_classy,ambience_hipster,ambience_touristy,ambience_trendy,ambience_upscale,ambience_casual,good_for_dessert,good_for_latenight,good_for_lunch,good_for_dinner,good_for_breakfast,good_for_brunch,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,TotalOpenTimeInWeek,NumberOfWeekdaysWithEarlyOpening,NumberOfWeekdaysWithLateClosing,OpenOnWeekends,bestnight_monday,bestnight_tuesday,bestnight_wednesday,bestnight_thursday,bestnight_friday,bestnight_saturday,bestnight_sunday,music_dj,music_background_music,music_no_music,music_karaoke,music_live,music_video,music_jukebox,full_bar,beer_and_wine,no_alcohol,smoking_outdoor,smoking_no,smoking_yes,wifi_free,wifi_no,wifi_paid,noise_average,noise_loud,noise_quiet,noise_very_loud,price_range_1,price_range_2,price_range_3,price_range_4,attire_casual,attire_dressy
585 Bloor Street W,,True,,,False,,,True,,,True,True,,True,omQzbXpCURIShYYeBREO_A,"Pizza, Restaurants, Italian",Toronto,,,,,,,,43.6646884,-79.4126466,Rocco's Plum Tomato,Koreatown,M6G 1K5,5,2.5,ON,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
17 Hayden Street,False,True,True,,True,,False,False,True,True,True,True,True,True,1kVicFRGjgUrB6IezlTTdw,"Italian, Restaurants",Toronto,17:0-23:0,11:30-21:0,17:0-23:0,,17:0-23:0,17:0-23:0,17:0-23:0,43.669422,-79.385753,Focaccia Restaurant,Church-Wellesley Village,M4Y 2P2,29,3.5,ON,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,,0.0,5.0,,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
127 Yonge St,,True,True,,,,,False,True,,True,False,True,,lCMOdWehkmMbb-BY4B4XxA,"Restaurants, Pizza, Italian, Sandwiches",Toronto,11:0-1:0,11:0-0:0,11:0-1:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-0:0,43.650905,-79.3784558,Mamma's Pizza,Downtown Core,M5C 1X3,8,2.5,ON,,,,,,,,,False,False,False,False,False,False,,,,,,3 days 20:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
50 Cumberland Street,True,True,False,True,,True,True,True,False,True,True,True,False,True,b_yZrM3rVQVlifEg5naDpQ,"Restaurants, Bars, Nightlife, Lounges, Comfort Food, Italian",Toronto,11:30-2:0,,18:0-2:0,,11:30-0:0,11:30-0:0,11:30-0:0,43.6707363,-79.3890456,Lyrics Music Bar and Grill,Yorkville,M4W,3,2.5,ON,False,False,False,False,False,False,False,False,,,,,,,False,True,False,False,False,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True
930 Queen Street W,,,,,False,,,,,False,True,,True,,3biAdoMqbR3E2tHikgd2kQ,"Restaurants, Italian, Nightlife, Argentine, Bars",Toronto,6:0-2:0,,6:0-2:0,12:0-18:0,6:0-2:0,,6:0-2:0,43.6450416882,-79.4161209092,AMA,West Queen West,M6J 1G6,24,4.0,ON,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
489 Church Street,True,True,False,,False,,False,False,False,True,True,True,True,,RXyM7VrCiEFthJxQ4bGmBg,"Italian, Restaurants",Toronto,,,,,,,,43.665132,-79.3803227,Sambucas On Church,Church-Wellesley Village,M4Y 2C6,78,3.5,ON,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
995 Bay Street,,False,,,True,,False,True,True,,True,True,True,,7NDpbeFYqQE28wKLBZKGFw,"Italian, Restaurants",Toronto,,,,,,,,43.6653695,-79.387546,Portobello Restaurant & Bar,Discovery District,M5S 3A6,12,2.0,ON,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
716 Queen Street W,True,True,True,,True,,False,False,False,True,False,False,True,,KcIalceIg6PSPONvLlI4-w,"Restaurants, Sandwiches, Food, Bakeries, Italian",Toronto,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,43.6463029979,-79.4090037202,Sud Forno,Trinity Bellwoods,M6J 1E9,139,4.0,ON,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,4 days 02:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
19 Baldwin Street,True,True,True,,True,,False,True,False,True,True,True,True,,Yqu3km0WcFRdUdrKan-LZA,"Restaurants, Italian",Toronto,,,,,,,,43.6559958,-79.3928937,Valens Restaurant,Downtown Core,M5T 1L1,69,3.5,ON,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
3358 Dundas Street W,,,,,True,,,,True,True,True,,True,,xkI2WIzHV-ft13P9GOMY_g,"Restaurants, Italian, Pizza, Salad",Toronto,11:0-22:0,11:0-22:0,11:0-22:0,16:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,43.6656635841,-79.4820353419,Tri Resto Pizzeria,The Junction,M6P 2A4,17,4.5,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3 days 00:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
552 Parliament Street,True,True,False,,False,,True,True,False,True,False,True,True,,nPBZaN5ttrArS6tZwdjN7Q,"Cafes, Canadian (New), Italian, Restaurants",Toronto,9:0-21:0,9:0-21:0,9:0-18:0,9:0-18:0,9:0-21:0,9:0-21:0,9:0-21:0,43.6668304,-79.3691987,Cabbagetown Brew,Cabbagetown,M4X 1P6,10,4.5,ON,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3 days 06:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
106 Victoria St,True,True,,,False,,False,False,True,True,True,True,True,True,3QS2Wgedv3jjKC5vJXJTcA,"Italian, Restaurants",Toronto,,,,,,,,43.6521997,-79.3781549,Osteria Ciceri e Tria,Downtown Core,M5C,34,3.5,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
89 Roncesvalles Avenue,True,True,False,,True,,True,False,True,True,True,True,True,False,xhCiQt_-pMp1nKDXZ7n7BQ,"Italian, Pizza, Restaurants",Toronto,11:30-22:30,11:30-21:30,11:30-22:30,11:30-21:30,11:30-22:30,11:30-21:30,11:30-21:30,43.6416596532,-79.447130563,Lambretta Pizzeria & Wine Bar,Roncesvalles,M6R 2K6,37,3.5,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,3 days 01:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
108 Dundas Street W,,True,,False,False,,True,False,,True,,,,,0pHBqJT0mzu9bO6D33Byug,"Wine Bars, Restaurants, Bars, Nightlife, Italian",Toronto,23:30-1:30,23:30-1:30,19:0-1:0,,23:30-1:30,23:30-1:30,23:30-1:30,43.6557849,-79.3841924,Alio Restaurant & Wine Bar,Downtown Core,M5G 1C3,7,3.0,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,5.0,,,,,,,,,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1182 Queen Street E,True,True,True,,False,,True,True,False,True,True,True,True,True,yOxuSjJcW7oEWYz9yb4HYA,"Canadian (New), Italian, Mediterranean, Restaurants, Cafes, American (New), Comfort Food",Toronto,16:0-22:0,,16:0-22:0,,16:0-22:0,16:0-22:0,16:0-22:0,43.6628904,-79.3318366,Leslie Jones,Leslieville,M4M 1L4,59,3.5,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
582 Church St,,True,True,,True,,False,True,False,True,True,True,True,,IYeVJn_RUfyjxfRpD7QzMw,"Restaurants, Italian",Toronto,17:0-23:0,,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,43.6668063,-79.3814013,Sugo Trattoria,Church-Wellesley Village,M4Y 2E5,13,2.5,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
690 College Street,,True,,,True,,True,True,False,True,True,True,True,True,gzOjboYojl0RfUDiETdGXA,"Restaurants, Italian",Toronto,,,,,,,,43.6554188,-79.4177747,Vecchio Frak,Bickford Park,M6G 1C1,8,3.5,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
656 College St,True,True,True,True,False,False,True,True,False,True,True,True,False,False,BgKZkKE0Xd4Lqd6QMSK14w,"Bars, Nightlife, Dance Clubs, Lounges, Italian, Restaurants",Toronto,18:0-4:0,,18:0-4:0,,18:0-4:0,,,43.6553076,-79.4164209,Li'ly Resto Lounge,Bickford Park,M6G 1B8,17,2.0,ON,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,,,,,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
2700 Dufferin Street,,True,True,,True,,True,True,,True,True,True,True,,wPU74hyOBt0qS8Mw7XOo6A,"Italian, Restaurants",Toronto,,,,,,,,43.7024901,-79.4533181,Il Vagabondo,,M6B 1P8,3,1.5,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
3010 Dundas St W,True,True,True,,True,,True,False,True,True,True,True,True,True,PUDtJu2bFTvIl1_WhyUIXQ,"Pizza, Italian, Restaurants",Toronto,,,,,,,,43.6655868,-79.4698238,Vesuvio Pizzeria & Spaghetti House,The Junction,M6P 1Z3,119,3.5,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
591 College Street,True,True,,,True,,True,True,False,True,True,True,True,,bo4loBeLwkQqZ7HGrgxXRQ,"Pizza, Restaurants, Beer, Wine & Spirits, Italian, Food",Toronto,12:0-23:0,17:0-22:0,12:0-23:0,17:0-22:0,12:0-22:0,17:0-22:0,17:0-22:0,43.655147,-79.413513,Trattoria Taverniti,Little Italy,M6G 1B2,101,4.0,ON,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2 days 04:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
209 Augusta Avenue,True,,True,,True,,True,True,True,True,False,True,True,True,DvXpWBz5_-hZQuvu-RnSwQ,"Specialty Food, Italian, Food, Restaurants",Toronto,10:0-21:0,10:0-20:0,10:0-21:0,10:0-20:0,10:0-20:0,22:0-23:0,10:0-20:0,43.6540622,-79.4014786,The Food Shop,Kensington Market,M5T 2L4,11,3.5,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2 days 15:00:00.000000000,0.0,2.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
A 841 Queen St W,False,True,True,,True,,True,False,True,True,False,True,True,True,rRoJ2PbxzjCPFHq0jqzXkA,"Restaurants, Italian, Sandwiches",Toronto,11:30-20:0,11:30-20:0,12:0-20:0,0:0-20:0,11:30-20:0,11:30-20:0,11:30-20:0,43.6459005824,-79.410067419,On A Bun,Niagara,M6J 1G4,16,3.5,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,2 days 22:30:00.000000000,0.0,0.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
672b St Clair Avenue W,True,True,True,,True,,True,True,True,True,True,True,True,True,KEyjG-6G4Dbo3p1Wmnxs4Q,"Italian, Restaurants, Pizza, Seafood",Toronto,15:0-23:0,15:0-22:0,10:0-23:0,10:0-22:0,15:0-22:0,15:0-22:0,15:0-22:0,43.6819924,-79.4255315,Vannis Restaurant,,M6C 1B1,43,3.0,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,2 days 13:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
663 King Street W,True,True,True,False,False,True,True,True,False,True,True,True,True,False,vExvdgUbU377-Fry2uuv_w,"Nightlife, Pizza, Pubs, Food, Italian, Restaurants, Beer, Wine & Spirits, American (Traditional), Cocktail Bars, Bars",Toronto,11:30-2:0,11:30-2:0,11:0-2:0,11:0-2:0,11:30-2:0,11:30-2:0,11:30-2:0,43.6438454,-79.4023616,Banknote Bar,,M5V 1M5,71,3.5,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,4 days 06:30:00.000000000,0.0,5.0,2.0,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
868 Eglinton Avenue W,,True,,,True,,,,True,,False,,True,,U4H4vWjfmhFBC9vzH1HH9A,"Pizza, Italian, Restaurants",Toronto,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,43.7009998,-79.4262166,Forest Hill Pizza,,M6C 2B6,5,3.5,ON,,,,,,,,,False,False,False,False,False,False,,,,,,3 days 12:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1646 Queen St E,True,True,True,,True,,True,True,True,True,True,True,True,True,Huo1lJmVkdqvFuLtA74Nhw,"Restaurants, Pizza, Italian",Toronto,16:0-23:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,43.66684,-79.3151974,Casa Di Giorgios,Upper Beach,M4L 1G3,54,4.0,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1 days 19:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
4377 Steeles Avenue W,True,True,True,,True,,True,False,True,True,True,True,True,True,FpkUmjM8fsrZyPH-okn2qQ,"Restaurants, Caterers, Event Planning & Services, Steakhouses, Italian",Toronto,17:0-22:0,17:0-22:0,17:0-22:0,,11:30-15:0,17:0-22:0,17:0-22:0,43.7729238,-79.5307054,La Luce Ristorante,,M3N 1V7,12,4.0,ON,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,,0.0,4.0,,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
32 Wellington Street E,True,True,True,,False,,True,True,True,True,True,True,True,True,YSUcHqlKMPHHJ_cTrqtNrA,"Restaurants, Italian",Toronto,11:0-23:0,11:0-23:0,12:0-23:0,12:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,43.648404,-79.375469,Vagabondo Italian Ristorante+Lounge,St. Lawrence,M5E 1C6,74,3.0,ON,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3 days 09:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
101 College Street,True,True,True,,False,,False,True,False,True,True,True,True,,pwtTn72x7Nqp1imaXw9LvQ,"Restaurants, Italian",Toronto,8:0-23:0,8:0-22:0,17:0-23:0,,8:0-23:0,8:0-22:0,8:0-22:0,43.6599298,-79.3886594,Mercatto,Discovery District,M5G 1L7,65,3.5,ON,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,,5.0,5.0,,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1 Old Mill Drive,False,,,,False,,False,True,True,True,True,True,True,,yE0f7SPDqafcaE1D8WsmDQ,"Pizza, Italian, Restaurants",Toronto,11:30-23:0,11:30-22:30,11:30-23:0,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,43.6482432,-79.4866235,Goodfellas,Swansea,M6S 0A1,27,3.0,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3 days 06:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
89 Roncesvalles Avenue,,True,True,,True,,False,False,False,True,True,True,True,,TWt-6EilZoSH99CheLPD2A,"Restaurants, Breakfast & Brunch, Italian",Toronto,10:0-22:0,10:0-21:0,9:0-22:0,9:0-21:0,10:0-22:0,10:0-21:0,10:0-22:0,43.6416889,-79.4471373,Hey!,Roncesvalles,M6R 2K6,35,3.0,ON,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,3 days 11:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
898 Queen Street E,True,False,False,,True,,False,False,False,False,False,True,False,True,7oEKIG7d1ttPRejppZ3WIA,"Italian, Restaurants, Mexican, Breakfast & Brunch",Toronto,8:0-16:0,8:0-16:0,8:0-15:0,8:0-15:0,8:0-16:0,8:0-16:0,8:0-16:0,43.6605167515,-79.3431122999,Lady Marmalade,Leslieville,M4M 1J3,445,4.0,ON,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,2 days 06:00:00.000000000,5.0,0.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
7 Charles Street W,True,True,True,False,False,True,False,True,False,True,True,True,True,False,JOoblYsQjFT-47tkt6om0A,"Nightlife, Italian, Breakfast & Brunch, Bars, Restaurants",Toronto,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,43.6685661933,-79.3865257502,7 West Cafe,Downtown Core,M4Y 1R4,329,3.5,ON,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,0 days 00:00:00.000000000,5.0,0.0,2.0,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
672 St Clair W,,,,,True,,False,False,False,True,True,,True,,7vl54MQuqZQlNj4IYakwVg,"Restaurants, Italian",Toronto,17:0-22:0,,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,43.6819871,-79.4255269,Rione XI,,M6C 1B1,11,4.0,ON,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
410 Adelaide St W,True,True,True,,False,,False,True,,True,False,False,True,,jS6i--1iVudrIZNhKrG6-Q,"Restaurants, Italian, Pizza, Cafes",Toronto,7:30-17:0,7:30-17:0,,,7:30-17:0,7:30-17:0,7:30-17:0,43.6466453,-79.3967258,L-eat Express Cafe,,M5V 1S7,17,3.0,ON,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,,5.0,0.0,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1648 Queen Street W,True,True,True,,True,,True,True,True,True,True,True,True,True,Kdt5XrqARBMIH694fgnyuA,"Event Planning & Services, Caterers, Italian, Restaurants, Pizza",Toronto,16:0-4:0,16:0-4:0,16:0-4:0,16:0-4:0,16:0-4:0,,16:0-4:0,43.639388,-79.443082,Amicos Pizza Ristorante,Parkdale,M6R 1B2,38,3.0,ON,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,,,,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
892 Queen St E,True,True,False,,True,,False,True,True,True,True,True,True,False,4LXZzgsrM1ZyS_-uB9Od2Q,"Italian, Pizza, Restaurants",Toronto,11:30-22:0,11:30-22:0,10:30-22:0,10:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,43.6604776517,-79.3432568465,Lil' Baci,Leslieville,M4M 1J3,127,3.5,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,3 days 03:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
